epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.279561,2.287657,0.479000,1.287769,0.999888,03:35
1,2.138460,2.171405,0.514000,1.171710,0.999695,03:31
2,2.006769,2.081451,0.556000,1.082347,0.999104,03:30
3,2.070786,2.071316,0.561000,1.071805,0.999510,03:32
4,2.078252,2.036104,0.566000,1.036342,0.999762,03:32
