epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.200188,2.212695,0.500000,1.212964,0.999731,03:34
1,1.967596,2.103899,0.533000,1.104960,0.998938,03:31
2,1.930931,1.983920,0.569000,0.985716,0.998205,03:33
3,1.324768,1.358470,0.815000,0.411882,0.946587,03:31
4,1.015288,1.129007,0.816000,0.435234,0.693773,03:32
