epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.204870,2.315911,0.487000,1.316067,0.999844,03:31
1,2.053400,2.126591,0.531000,1.126853,0.999738,03:32
2,1.936497,2.010736,0.565000,1.011231,0.999505,03:32
3,1.701448,1.769238,0.614000,0.947426,0.821813,03:31
4,1.645272,1.690825,0.616000,0.922299,0.768525,03:33
