epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.548154,2.531198,0.415000,1.531793,0.999405,03:32
1,2.269508,2.364997,0.458000,1.365123,0.999874,03:33
2,2.248589,2.314600,0.457000,1.316446,0.998154,03:33
3,2.180410,2.202775,0.493000,1.203090,0.999685,03:33
4,2.086090,2.197726,0.499000,1.197956,0.999771,03:33
