epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.380405,2.371135,0.462000,1.371404,0.999731,03:33
1,2.168873,2.301645,0.496000,1.301715,0.999930,03:32
2,2.273196,2.287510,0.496000,1.287674,0.999837,03:31
3,2.236464,2.263124,0.503000,1.263204,0.999920,03:31
4,2.236514,2.244596,0.505000,1.244804,0.999792,03:32
