epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.321025,2.354325,0.447000,1.355560,0.998765,03:32
1,2.343236,2.316871,0.449000,1.359692,0.957178,03:31
2,2.093541,2.148620,0.494000,1.154379,0.994240,03:32
3,1.944404,1.932769,0.568000,0.934443,0.998326,03:32
4,1.690172,1.775427,0.622000,0.791069,0.984359,03:33
