epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,triplet_loss,time
0,7.410695,7.224535,0.474000,1.422319,0.839404,1.240703,06:41
1,6.018906,5.697248,0.707000,0.735268,0.585725,1.094064,06:39
2,5.502438,5.118783,0.735000,0.566977,0.611157,0.985163,06:39
3,5.371906,5.034338,0.737000,0.599818,0.565251,0.967317,06:39
