epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,triplet_loss,time
0,6.220660,6.081437,0.745000,0.614305,0.680338,1.196699,06:39
1,5.628401,5.582671,0.710000,0.678184,0.611825,1.073166,06:39
2,5.386275,5.395525,0.716000,0.638361,0.609212,1.036988,06:39
3,5.275409,5.218088,0.763000,0.530901,0.537921,1.037317,06:39
