epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
24,8.261259,8.472238,0.818000,0.088000,472.500000,8.233091,8.472239,04:35
25,8.008185,8.410703,0.820000,0.097000,484.750000,8.279642,8.410702,04:34
26,7.992973,8.368512,0.816000,0.103000,531.500000,8.589056,8.368511,04:43
27,7.742163,8.315539,0.821000,0.109000,535.000000,8.515913,8.315538,04:37
28,7.859529,8.287094,0.812000,0.104000,576.000000,8.816948,8.287093,04:45
29,7.759088,8.263375,0.814000,0.107000,539.250000,8.536638,8.263375,04:34
30,7.763866,8.232838,0.818000,0.107000,483.250000,8.317705,8.232838,04:46
31,7.554633,8.181333,0.814000,0.113000,480.000000,8.235373,8.181334,04:34
32,7.703009,8.142526,0.808000,0.116000,488.750000,8.203817,8.142527,04:34
33,7.672429,8.109365,0.818000,0.120000,448.500000,8.039257,8.109367,04:33
34,7.913339,8.078568,0.813000,0.122000,532.000000,8.549917,8.078569,04:34
35,7.695983,8.043090,0.811000,0.120000,515.500000,8.372392,8.043089,04:35
36,7.510284,8.015360,0.809000,0.123000,584.750000,8.827122,8.015359,04:34
37,7.365820,7.989437,0.814000,0.125000,608.750000,8.931259,7.989436,04:44
38,7.488196,7.970279,0.804000,0.128000,613.750000,8.943119,7.970280,04:35
39,7.600166,7.930441,0.815000,0.130000,538.000000,8.541822,7.930439,04:33
40,7.416420,7.899144,0.817000,0.133000,542.500000,8.564589,7.899144,04:34
41,7.305434,7.889456,0.816000,0.134000,536.500000,8.580379,7.889454,04:46
42,7.257352,7.862231,0.816000,0.141000,533.000000,8.593368,7.862231,04:45
43,7.339993,7.824730,0.822000,0.140000,477.000000,8.176248,7.824731,04:34
44,7.241315,7.793934,0.813000,0.134000,390.750000,7.595618,7.793935,04:34
45,7.456276,7.754585,0.815000,0.146000,420.500000,7.771147,7.754585,04:36
46,7.263013,7.758786,0.817000,0.144000,519.250000,8.475485,7.758786,04:37
47,7.146607,7.730972,0.813000,0.141000,381.500000,7.572068,7.730973,04:46
48,7.378448,7.725803,0.824000,0.145000,487.750000,8.150621,7.725803,04:35
49,7.069534,7.679032,0.822000,0.147000,394.000000,7.682923,7.679032,04:33
50,7.121675,7.669330,0.817000,0.154000,438.750000,7.918973,7.669330,04:36
51,6.951473,7.648388,0.817000,0.152000,452.750000,7.989999,7.648387,04:35
52,6.961626,7.626004,0.817000,0.157000,528.750000,8.486320,7.626003,04:34
53,7.010139,7.607214,0.813000,0.154000,559.750000,8.721949,7.607212,04:35
54,6.983294,7.572887,0.822000,0.159000,540.500000,8.596531,7.572887,04:46
55,7.131757,7.584514,0.822000,0.162000,545.500000,8.597528,7.584513,04:35
56,6.975220,7.556900,0.811000,0.165000,499.250000,8.320350,7.556901,04:37
57,7.043496,7.538208,0.819000,0.170000,482.750000,8.234127,7.538208,04:47
58,6.957062,7.548509,0.817000,0.163000,485.500000,8.217661,7.548509,04:49
59,7.188936,7.513504,0.817000,0.169000,573.250000,8.702444,7.513504,04:48
60,6.934930,7.503169,0.819000,0.166000,544.000000,8.637848,7.503169,04:49
61,7.130778,7.515917,0.817000,0.168000,508.750000,8.445644,7.515917,04:48
62,6.949040,7.491128,0.818000,0.167000,456.500000,8.020188,7.491127,04:48
63,7.097613,7.459352,0.814000,0.168000,476.500000,8.083675,7.459352,04:49
64,6.899003,7.451366,0.814000,0.171000,534.250000,8.554686,7.451367,04:49
65,6.856437,7.455009,0.813000,0.177000,528.250000,8.524916,7.455009,04:49
66,6.979893,7.407695,0.815000,0.171000,502.000000,8.321070,7.407695,04:49
67,6.885260,7.411366,0.814000,0.172000,490.250000,8.259503,7.411366,04:49
68,7.093903,7.400175,0.820000,0.175000,500.000000,8.316139,7.400177,04:50
69,6.759178,7.360979,0.820000,0.175000,477.500000,8.084116,7.360978,04:49
70,6.983764,7.367652,0.819000,0.180000,435.500000,7.885211,7.367652,04:41
71,6.763724,7.346864,0.822000,0.179000,460.500000,8.050988,7.346865,04:44
72,6.804092,7.364051,0.816000,0.179000,499.750000,8.344703,7.364052,04:49
73,6.810939,7.352988,0.812000,0.180000,438.500000,7.922384,7.352988,04:50
74,6.795959,7.345090,0.821000,0.178000,525.750000,8.534626,7.345090,04:51
75,6.599171,7.320520,0.818000,0.181000,477.750000,8.212531,7.320520,04:49
76,6.786492,7.308741,0.815000,0.176000,478.000000,8.144426,7.308741,04:50
77,6.688837,7.300529,0.819000,0.186000,499.750000,8.320517,7.300529,04:49
78,6.784291,7.289674,0.817000,0.183000,411.250000,7.792262,7.289675,04:48
79,6.679440,7.276362,0.818000,0.182000,462.000000,8.073048,7.276362,04:49
80,6.751941,7.256885,0.819000,0.186000,465.250000,8.129961,7.256884,04:50
81,6.657299,7.241190,0.821000,0.189000,469.500000,8.157899,7.241191,04:50
82,6.771283,7.252738,0.816000,0.189000,460.500000,7.927357,7.252738,04:49
83,6.636927,7.213625,0.817000,0.189000,472.000000,8.196174,7.213625,04:50
84,6.788942,7.209671,0.819000,0.191000,471.000000,8.235243,7.209670,04:50
85,6.556320,7.190593,0.819000,0.192000,456.250000,8.045927,7.190592,04:50
86,6.775262,7.186160,0.814000,0.191000,484.000000,8.229005,7.186159,04:50
87,6.608395,7.192754,0.822000,0.198000,405.500000,7.549263,7.192753,04:49
88,6.505364,7.171837,0.819000,0.193000,433.250000,7.878848,7.171836,04:50
89,6.400783,7.174887,0.819000,0.193000,434.000000,7.918298,7.174885,04:49
90,6.777018,7.191822,0.818000,0.194000,479.500000,8.210911,7.191821,04:46
91,6.592471,7.156627,0.816000,0.200000,472.750000,8.225397,7.156628,04:37
92,6.508409,7.128724,0.816000,0.191000,428.500000,7.884471,7.128723,04:38
93,6.812054,7.154550,0.815000,0.198000,495.250000,8.339241,7.154549,04:35
94,6.674166,7.137717,0.824000,0.192000,442.750000,7.974151,7.137717,04:37
95,6.818847,7.106507,0.827000,0.202000,463.000000,8.106192,7.106509,04:36
96,6.544860,7.092681,0.822000,0.199000,430.000000,7.866467,7.092680,04:37
97,6.852669,7.090335,0.826000,0.204000,463.000000,8.037013,7.090335,04:37
98,6.474825,7.070374,0.825000,0.206000,470.000000,8.126980,7.070374,04:37
99,6.421980,7.077615,0.823000,0.201000,455.750000,8.099438,7.077615,04:36
