epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
0,9.120391,9.020931,0.492000,0.001000,774.750000,9.635164,9.020930,04:12
1,7.664552,7.735389,0.535000,0.007000,554.250000,8.773878,7.735389,04:11
2,6.686154,6.820648,0.581000,0.045000,539.750000,8.486887,6.820647,04:06
3,5.893212,5.913545,0.619000,0.102000,548.000000,8.466146,5.913545,04:08
4,5.222744,5.514430,0.631000,0.169000,489.000000,8.103565,5.514430,04:09
5,5.079967,5.159659,0.653000,0.227000,506.250000,8.136773,5.159659,04:13
6,4.818713,4.930509,0.671000,0.234000,495.750000,8.086897,4.930509,04:24
7,4.632579,4.794843,0.681000,0.295000,478.250000,7.906796,4.794843,04:44
8,4.464899,4.769742,0.675000,0.294000,462.250000,7.806180,4.769742,04:46
9,4.330422,4.591300,0.680000,0.315000,492.500000,7.959809,4.591300,04:53
10,4.315375,4.514250,0.684000,0.335000,499.250000,7.954370,4.514250,04:47
11,4.069466,4.498288,0.689000,0.357000,481.250000,7.878850,4.498288,04:19
12,4.188279,4.336950,0.702000,0.371000,498.250000,7.932462,4.336951,04:06
13,4.079088,4.369560,0.683000,0.370000,472.250000,7.790587,4.369559,04:05
14,4.041566,4.263746,0.701000,0.369000,458.750000,7.677100,4.263746,04:09
15,3.945087,4.171515,0.705000,0.398000,472.250000,7.742065,4.171514,04:09
16,3.724987,4.259719,0.698000,0.373000,462.500000,7.738795,4.259719,04:20
17,3.825063,4.105268,0.696000,0.410000,467.500000,7.738128,4.105268,04:12
18,3.863543,4.184302,0.695000,0.396000,466.500000,7.667523,4.184301,04:16
19,3.823095,4.219339,0.701000,0.393000,456.250000,7.638935,4.219339,04:12
20,3.883850,4.071548,0.706000,0.414000,452.750000,7.691465,4.071548,04:10
21,5.212425,5.431808,0.649000,0.225000,487.000000,7.894348,5.431808,04:11
22,5.000046,5.177513,0.687000,0.271000,506.000000,8.211651,5.177514,04:12
23,4.879115,4.972626,0.698000,0.291000,556.750000,8.280772,4.972627,04:11
24,4.701807,4.834661,0.686000,0.295000,500.500000,8.175841,4.834661,04:09
25,4.487210,4.862735,0.686000,0.310000,523.500000,8.214261,4.862735,04:17
26,4.528400,4.729473,0.694000,0.319000,527.500000,8.288289,4.729473,04:10
27,4.402922,4.635655,0.684000,0.330000,550.500000,8.460146,4.635656,04:06
28,4.399209,4.627766,0.689000,0.324000,561.500000,8.494474,4.627766,04:09
29,4.328355,4.583602,0.701000,0.340000,542.750000,8.364785,4.583602,04:06
30,4.344090,4.533689,0.692000,0.325000,530.000000,8.284430,4.533689,04:16
31,4.230244,4.565508,0.689000,0.347000,567.000000,8.474657,4.565508,04:16
32,4.277246,4.469857,0.693000,0.365000,591.500000,8.592971,4.469857,04:05
33,4.258477,4.473913,0.704000,0.348000,596.500000,8.631804,4.473913,04:17
34,4.307524,4.445554,0.706000,0.364000,551.250000,8.450125,4.445553,04:10
35,4.189929,4.238579,0.712000,0.396000,559.750000,8.370131,4.238579,04:09
36,4.265376,4.485022,0.694000,0.341000,580.000000,8.598965,4.485022,04:09
37,4.180527,4.369984,0.702000,0.369000,601.000000,8.677191,4.369985,04:05
38,4.181592,4.339445,0.694000,0.372000,578.750000,8.446543,4.339444,04:04
39,4.233629,4.229726,0.717000,0.397000,586.250000,8.530963,4.229727,04:06
40,4.009614,4.269492,0.709000,0.392000,578.500000,8.467274,4.269492,04:13
41,5.663881,5.716618,0.651000,0.214000,597.750000,8.568795,5.716619,04:14
42,5.338521,5.444090,0.660000,0.224000,603.000000,8.725954,5.444090,04:08
43,5.220209,5.312227,0.675000,0.243000,574.250000,8.676552,5.312228,04:07
44,5.202449,5.318002,0.660000,0.240000,601.000000,8.818618,5.318002,04:07
45,5.126319,5.205343,0.687000,0.238000,570.000000,8.543247,5.205343,04:14
46,4.766582,5.142504,0.674000,0.232000,626.500000,8.892799,5.142504,04:10
47,4.875971,5.072932,0.667000,0.247000,632.750000,8.947035,5.072932,04:19
48,4.903823,5.096123,0.674000,0.259000,640.750000,8.994099,5.096123,04:10
49,4.839376,4.964900,0.685000,0.268000,613.500000,8.853613,4.964900,04:05
50,4.911698,4.991621,0.682000,0.260000,627.250000,9.005302,4.991620,04:08
51,4.533571,4.943937,0.687000,0.276000,657.500000,9.152727,4.943937,04:06
52,4.605685,4.974652,0.682000,0.285000,638.750000,9.046664,4.974652,04:12
53,4.637152,4.858668,0.682000,0.291000,635.750000,9.111376,4.858668,04:07
54,4.702049,4.813024,0.688000,0.300000,659.250000,9.196945,4.813024,04:07
55,4.551076,4.767375,0.691000,0.315000,658.250000,9.143403,4.767375,04:07
56,4.470322,4.739008,0.678000,0.316000,643.000000,9.102060,4.739008,04:09
57,4.475891,4.705865,0.698000,0.309000,642.000000,9.107858,4.705864,04:08
58,4.538597,4.694748,0.680000,0.316000,642.000000,9.107403,4.694748,04:16
59,4.429800,4.692372,0.688000,0.319000,621.500000,8.941775,4.692372,04:07
60,4.606079,4.577604,0.695000,0.335000,624.500000,9.005807,4.577604,04:08
61,5.558899,5.720309,0.665000,0.173000,640.000000,9.069547,5.720309,04:07
62,5.335151,5.538651,0.670000,0.177000,648.000000,9.163553,5.538651,04:12
63,5.335237,5.460651,0.668000,0.187000,637.500000,9.114798,5.460651,04:19
64,5.297373,5.335637,0.670000,0.190000,650.000000,9.248991,5.335636,04:08
65,5.178807,5.196988,0.679000,0.229000,633.000000,9.157504,5.196989,04:11
66,5.096714,5.223262,0.681000,0.232000,650.000000,9.245739,5.223262,04:13
67,5.052974,5.186785,0.693000,0.238000,647.500000,9.267050,5.186785,04:08
68,5.005669,5.199868,0.688000,0.201000,645.750000,9.251259,5.199867,04:08
69,4.960660,5.111016,0.675000,0.229000,659.000000,9.309750,5.111017,04:06
70,4.832151,4.989642,0.689000,0.251000,655.750000,9.306161,4.989642,04:14
71,4.917353,5.041047,0.670000,0.237000,643.000000,9.246825,5.041046,04:06
72,4.745695,4.929531,0.681000,0.253000,646.000000,9.244681,4.929531,04:08
73,4.723214,4.998081,0.684000,0.232000,655.500000,9.295534,4.998081,04:09
74,4.598933,4.919029,0.688000,0.249000,627.500000,9.178973,4.919029,04:09
