epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
0,8.640391,8.809319,0.816000,0.001000,208.500000,4.929688,8.809319,04:09
1,8.522760,8.752798,0.813000,0.001000,195.750000,4.708019,8.752800,04:49
2,8.549944,8.725689,0.823000,0.001000,186.000000,4.542470,8.725690,05:59
3,8.529454,8.695058,0.818000,0.001000,185.000000,4.359145,8.695058,05:54
4,8.528587,8.678328,0.818000,0.001000,188.000000,4.402873,8.678329,05:55
5,8.473818,8.644629,0.816000,0.001000,221.250000,4.843423,8.644630,06:11
6,8.494889,8.620107,0.825000,0.001000,218.250000,4.786953,8.620109,06:03
7,8.428282,8.618600,0.816000,0.003000,309.250000,5.647982,8.618599,06:09
8,8.397972,8.586288,0.826000,0.003000,279.250000,5.265608,8.586288,05:59
9,8.371335,8.552285,0.820000,0.004000,350.000000,6.025432,8.552285,05:58
10,8.379539,8.525016,0.822000,0.004000,494.500000,7.649836,8.525015,05:51
11,8.354164,8.482869,0.819000,0.004000,624.000000,8.804589,8.482869,05:45
12,8.226924,8.464350,0.805000,0.005000,510.750000,7.947598,8.464350,05:24
13,8.226068,8.427324,0.818000,0.005000,568.750000,8.404620,8.427324,05:31
14,8.198830,8.407863,0.811000,0.006000,704.250000,9.429515,8.407862,05:40
15,8.163305,8.355240,0.824000,0.006000,629.500000,8.988522,8.355242,05:33
16,8.157808,8.327320,0.819000,0.006000,560.250000,8.449333,8.327321,05:35
17,8.026825,8.288067,0.817000,0.006000,639.500000,9.162927,8.288064,05:28
18,8.013993,8.246004,0.821000,0.007000,583.250000,8.652756,8.246004,05:37
19,8.020878,8.231787,0.814000,0.008000,707.000000,9.486718,8.231788,05:46
20,7.977896,8.237215,0.811000,0.010000,710.250000,9.506935,8.237215,05:51
21,7.899435,8.183055,0.810000,0.013000,628.500000,9.028499,8.183054,05:54
22,7.961543,8.174904,0.820000,0.012000,645.500000,9.201056,8.174904,05:46
23,7.834293,8.150702,0.814000,0.013000,628.500000,9.036469,8.150703,05:32
24,7.864038,8.131600,0.812000,0.011000,648.000000,9.138848,8.131600,05:23
25,7.818970,8.093286,0.814000,0.012000,678.000000,9.324547,8.093285,05:31
26,7.743797,8.080101,0.812000,0.013000,725.250000,9.556117,8.080101,05:31
27,7.755282,8.068088,0.815000,0.015000,730.250000,9.558939,8.068087,05:30
28,7.812924,8.048388,0.816000,0.012000,686.000000,9.359572,8.048387,05:17
29,7.738209,8.008982,0.812000,0.013000,717.000000,9.513905,8.008982,05:27
30,7.768826,7.993860,0.813000,0.013000,706.750000,9.445299,7.993860,05:33
31,7.759197,8.001245,0.816000,0.012000,698.250000,9.377615,8.001244,05:45
32,7.725017,7.963876,0.813000,0.013000,747.000000,9.603951,7.963876,05:59
33,7.723391,7.939660,0.813000,0.015000,739.250000,9.591414,7.939658,06:00
34,7.683806,7.948723,0.808000,0.017000,736.250000,9.562180,7.948724,05:40
35,7.586115,7.915827,0.809000,0.015000,731.750000,9.542507,7.915827,05:36
36,7.649168,7.909158,0.814000,0.017000,708.500000,9.385196,7.909159,05:33
37,7.523911,7.885421,0.815000,0.019000,718.750000,9.444733,7.885421,05:37
38,7.694638,7.878978,0.815000,0.018000,734.750000,9.549783,7.878979,05:34
39,7.677810,7.856069,0.812000,0.017000,723.500000,9.396324,7.856069,05:32
40,7.450049,7.841032,0.812000,0.018000,651.000000,8.963390,7.841030,05:16
41,7.637454,7.840579,0.810000,0.018000,654.000000,8.825462,7.840579,05:40
42,7.509461,7.819258,0.820000,0.018000,703.750000,9.366122,7.819258,05:48
43,7.471112,7.814706,0.817000,0.022000,687.750000,9.235635,7.814705,06:02
44,7.435737,7.800821,0.814000,0.020000,679.500000,9.217245,7.800820,06:07
45,7.512711,7.779091,0.816000,0.020000,724.500000,9.518727,7.779092,06:12
