epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
77,6.850379,7.169079,0.798000,0.075000,550.750000,8.550811,7.169079,04:37
78,6.865910,7.180476,0.801000,0.076000,566.250000,8.693294,7.180477,04:42
79,6.751244,7.171401,0.804000,0.074000,558.250000,8.674347,7.171402,04:41
80,6.810549,7.168420,0.802000,0.076000,542.750000,8.550952,7.168422,05:04
81,6.810162,7.167338,0.807000,0.073000,549.750000,8.562033,7.167338,04:40
82,6.769619,7.156212,0.804000,0.076000,564.250000,8.680473,7.156214,04:45
83,6.779413,7.166035,0.803000,0.075000,570.750000,8.723471,7.166035,04:53
84,6.752916,7.161940,0.801000,0.078000,587.000000,8.847863,7.161940,04:41
85,6.755311,7.160920,0.802000,0.076000,605.750000,8.946629,7.160920,04:36
86,6.761980,7.149618,0.797000,0.077000,577.500000,8.757338,7.149618,04:52
87,6.738617,7.143809,0.804000,0.078000,582.750000,8.778942,7.143810,05:00
88,6.914457,7.141689,0.806000,0.077000,570.250000,8.682041,7.141689,04:26
89,6.741086,7.135963,0.799000,0.082000,571.750000,8.708067,7.135963,05:05
90,6.740152,7.127542,0.801000,0.080000,582.250000,8.807403,7.127543,04:39
91,6.688324,7.124726,0.804000,0.084000,535.000000,8.475936,7.124727,04:56
92,6.763999,7.117346,0.807000,0.081000,567.500000,8.641002,7.117346,04:29
93,6.754107,7.122242,0.807000,0.083000,547.750000,8.483088,7.122243,05:08
94,6.749932,7.114615,0.806000,0.085000,555.250000,8.627744,7.114614,04:32
95,6.752067,7.111036,0.803000,0.087000,574.000000,8.704570,7.111036,04:52
96,6.711356,7.109962,0.808000,0.085000,590.750000,8.821379,7.109962,04:41
97,6.696178,7.108409,0.807000,0.081000,582.000000,8.736601,7.108410,04:44
98,6.738959,7.105851,0.800000,0.085000,574.750000,8.706715,7.105850,04:34
99,6.739573,7.104049,0.794000,0.088000,565.250000,8.586006,7.104050,04:50
