epoch,train_loss,valid_loss,validation,fool_loss,time
0,4.477338,4.926787,0.830000,4.926786,04:26
1,3.138347,3.642997,0.856000,3.642997,04:27
2,2.979422,3.199756,0.861000,3.199756,04:25
3,2.662464,2.963774,0.868000,2.963774,04:25
