epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
140,6.960001,7.117816,0.734000,0.013000,695.750000,9.458948,7.117816,04:03
141,6.933347,7.032395,0.735000,0.020000,696.000000,9.461596,7.032395,04:01
142,6.918018,7.020042,0.750000,0.020000,688.500000,9.425712,7.020043,04:04
143,6.937634,7.140774,0.745000,0.016000,661.750000,9.333725,7.140774,04:04
144,6.966700,7.042270,0.729000,0.015000,684.750000,9.411115,7.042271,04:06
145,6.954828,7.020603,0.744000,0.019000,684.500000,9.422392,7.020602,04:05
146,6.916061,7.012337,0.733000,0.023000,675.000000,9.357151,7.012336,04:17
147,6.918694,7.061862,0.732000,0.023000,690.000000,9.436661,7.061862,04:09
148,6.904302,7.045111,0.737000,0.020000,682.000000,9.418192,7.045113,04:05
149,6.908449,7.095875,0.735000,0.018000,678.750000,9.398465,7.095876,04:04
150,6.964447,6.941594,0.743000,0.016000,688.500000,9.427332,6.941595,04:06
151,6.850995,7.093495,0.739000,0.014000,662.500000,9.327742,7.093495,04:05
152,6.850070,6.944666,0.744000,0.025000,695.000000,9.463140,6.944666,04:05
153,6.903939,6.958858,0.743000,0.029000,689.250000,9.438959,6.958858,04:05
154,6.845449,6.978257,0.744000,0.034000,704.750000,9.492376,6.978257,04:06
155,6.906982,6.981856,0.747000,0.019000,696.250000,9.464643,6.981857,04:06
156,6.854613,6.961270,0.744000,0.020000,701.250000,9.472001,6.961271,04:04
157,6.909910,6.823260,0.748000,0.025000,690.500000,9.429084,6.823262,04:03
158,6.825286,6.963673,0.740000,0.022000,679.500000,9.376790,6.963673,04:04
159,6.798592,6.916699,0.737000,0.031000,683.000000,9.408310,6.916698,04:05
160,6.866393,7.087235,0.736000,0.015000,687.500000,9.435668,7.087236,04:05
161,6.849694,6.891713,0.735000,0.023000,677.000000,9.365461,6.891715,04:04
162,6.777827,6.915474,0.729000,0.025000,641.000000,9.224079,6.915474,04:04
163,6.770412,7.005497,0.739000,0.016000,668.500000,9.346620,7.005497,04:06
164,6.769442,6.939073,0.736000,0.018000,677.500000,9.366350,6.939073,04:05
165,6.846121,6.922425,0.731000,0.025000,657.500000,9.291508,6.922425,04:05
166,6.801641,6.923402,0.735000,0.021000,670.250000,9.313051,6.923403,04:05
167,6.885896,6.896068,0.729000,0.031000,678.250000,9.357711,6.896066,04:04
168,6.765859,6.858003,0.740000,0.037000,690.750000,9.442921,6.858003,04:03
169,6.810464,6.936121,0.740000,0.022000,670.000000,9.360477,6.936122,04:03
170,6.785143,6.781391,0.745000,0.034000,655.750000,9.267344,6.781392,04:05
171,6.753868,6.906721,0.752000,0.028000,675.000000,9.319339,6.906720,04:02
172,6.739046,6.875618,0.747000,0.029000,676.000000,9.370771,6.875618,04:06
173,6.841570,6.866763,0.751000,0.028000,666.250000,9.289622,6.866763,04:05
174,6.733032,6.899223,0.751000,0.017000,681.000000,9.390483,6.899223,04:05
175,6.722044,6.844586,0.748000,0.028000,666.000000,9.345802,6.844587,04:04
176,6.796124,6.892075,0.725000,0.031000,656.500000,9.270874,6.892076,04:04
177,6.741978,6.863167,0.752000,0.030000,668.000000,9.350120,6.863165,04:05
178,6.724922,6.803419,0.731000,0.029000,631.500000,9.094115,6.803419,04:04
179,6.730613,6.830788,0.742000,0.033000,671.000000,9.347669,6.830787,04:03
180,6.753459,6.844403,0.750000,0.030000,656.750000,9.294037,6.844402,04:06
181,6.717685,6.849895,0.746000,0.030000,615.750000,9.049455,6.849892,04:02
182,6.722721,6.744010,0.736000,0.038000,607.750000,8.969842,6.744010,04:03
183,6.720862,6.760788,0.722000,0.035000,639.500000,9.157820,6.760788,04:05
184,6.695827,6.761441,0.739000,0.025000,632.250000,9.134722,6.761440,04:06
185,6.716815,6.812606,0.746000,0.031000,609.750000,9.027696,6.812605,04:04
186,6.707527,6.764075,0.740000,0.037000,635.000000,9.191584,6.764074,04:05
187,6.602185,6.734099,0.756000,0.035000,620.250000,9.092894,6.734099,04:04
188,6.682712,6.798321,0.740000,0.025000,622.000000,9.146143,6.798321,04:06
189,6.717659,6.836594,0.741000,0.042000,645.250000,9.234653,6.836594,04:06
190,6.679714,6.744569,0.736000,0.035000,659.000000,9.317088,6.744570,04:07
191,6.628962,6.743634,0.737000,0.038000,625.250000,9.141777,6.743633,04:05
192,6.654675,6.726585,0.732000,0.038000,646.750000,9.267852,6.726584,04:07
193,6.684090,6.706890,0.743000,0.035000,610.500000,9.036005,6.706891,04:05
194,6.681202,6.793126,0.741000,0.036000,614.250000,9.040254,6.793124,04:04
195,6.620644,6.792971,0.743000,0.032000,622.250000,9.132280,6.792971,04:06
196,6.592665,6.768961,0.725000,0.041000,630.500000,9.170873,6.768961,04:05
197,6.668293,6.794175,0.727000,0.035000,650.750000,9.269992,6.794176,04:05
198,6.616313,6.774379,0.737000,0.031000,648.750000,9.261294,6.774379,05:22
199,6.619887,6.779396,0.742000,0.039000,641.250000,9.236002,6.779397,06:26
200,6.679382,6.731190,0.734000,0.031000,633.250000,9.193129,6.731188,04:55
201,6.570769,6.695620,0.744000,0.029000,643.750000,9.225252,6.695620,04:04
202,6.611841,6.693782,0.756000,0.040000,628.250000,9.137536,6.693781,04:06
203,6.575479,6.702959,0.738000,0.044000,649.000000,9.270056,6.702959,04:04
204,6.592580,6.706338,0.719000,0.034000,656.500000,9.316424,6.706338,04:04
205,6.604742,6.663523,0.727000,0.049000,659.000000,9.317462,6.663525,04:08
206,6.526697,6.691707,0.734000,0.042000,652.250000,9.278534,6.691707,04:42
207,6.644867,6.688212,0.723000,0.034000,659.000000,9.314235,6.688212,04:39
208,6.639441,6.770813,0.729000,0.038000,643.000000,9.230202,6.770813,04:25
209,6.591861,6.731676,0.735000,0.036000,635.500000,9.168374,6.731676,04:41
210,6.547233,6.698054,0.738000,0.034000,633.750000,9.160035,6.698054,04:32
211,6.582448,6.718998,0.729000,0.031000,630.000000,9.118883,6.718999,04:29
212,6.658037,6.613136,0.749000,0.050000,620.000000,9.066089,6.613136,04:28
213,6.556621,6.697978,0.735000,0.042000,636.000000,9.183193,6.697977,04:26
214,6.582897,6.649883,0.742000,0.043000,626.000000,9.139605,6.649884,04:25
215,6.525713,6.690552,0.741000,0.040000,606.750000,9.020718,6.690552,04:30
216,6.629973,6.686084,0.744000,0.040000,624.750000,9.175569,6.686083,04:34
217,6.561291,6.656408,0.738000,0.039000,616.000000,9.061629,6.656408,04:45
218,6.554763,6.655727,0.734000,0.042000,593.000000,8.949715,6.655726,04:36
219,6.610212,6.702073,0.725000,0.032000,607.500000,8.997692,6.702072,04:26
220,6.574076,6.588932,0.744000,0.038000,610.750000,9.034327,6.588932,04:27
221,6.542929,6.624765,0.725000,0.037000,629.000000,9.173179,6.624764,04:36
222,6.614431,6.695100,0.747000,0.042000,596.000000,8.928455,6.695099,04:36
223,6.557912,6.727808,0.733000,0.034000,628.500000,9.142914,6.727808,04:39
224,6.527821,6.675450,0.730000,0.033000,629.000000,9.157636,6.675451,04:39
225,6.472251,6.577771,0.726000,0.051000,615.500000,9.073161,6.577770,04:42
226,6.502458,6.681653,0.730000,0.042000,627.000000,9.124599,6.681654,04:34
227,6.513205,6.625030,0.727000,0.051000,620.000000,9.111493,6.625031,04:29
228,6.465548,6.622720,0.743000,0.042000,643.250000,9.255367,6.622720,04:33
229,6.493620,6.649558,0.731000,0.047000,624.750000,9.113208,6.649558,04:35
230,6.487695,6.512445,0.748000,0.051000,625.250000,9.118866,6.512446,04:39
231,6.469568,6.624090,0.724000,0.038000,620.250000,9.088556,6.624090,04:37
232,6.435142,6.544785,0.736000,0.061000,619.500000,9.121463,6.544784,04:46
233,6.524600,6.617723,0.726000,0.052000,654.250000,9.295206,6.617723,04:40
234,6.534115,6.622822,0.740000,0.050000,637.750000,9.213625,6.622821,04:32
235,6.465633,6.470672,0.736000,0.044000,653.500000,9.277839,6.470670,04:28
236,6.538013,6.548495,0.728000,0.043000,638.750000,9.207061,6.548495,04:27
237,6.535826,6.508645,0.723000,0.045000,639.750000,9.226566,6.508644,04:27
238,6.508667,6.623785,0.729000,0.047000,644.250000,9.245406,6.623785,04:28
239,6.549586,6.644159,0.731000,0.046000,637.750000,9.216434,6.644159,04:29
240,6.427034,6.703212,0.745000,0.045000,607.750000,9.033322,6.703212,04:27
241,6.517368,6.505447,0.740000,0.061000,611.000000,9.051651,6.505447,04:26
242,6.444451,6.587527,0.735000,0.038000,634.250000,9.191957,6.587527,04:27
243,6.414181,6.611655,0.729000,0.047000,614.750000,9.091154,6.611654,04:28
244,6.426583,6.592100,0.743000,0.041000,650.500000,9.260057,6.592099,04:26
245,6.426572,6.527909,0.738000,0.057000,637.750000,9.189346,6.527910,04:28
246,6.411193,6.603639,0.741000,0.044000,621.000000,9.110415,6.603640,04:29
247,6.488729,6.493340,0.739000,0.057000,622.750000,9.108641,6.493339,04:26
248,6.439425,6.590314,0.743000,0.054000,624.250000,9.101264,6.590313,04:28
249,6.382146,6.574823,0.735000,0.041000,639.250000,9.214703,6.574823,04:32
250,6.364273,6.508252,0.734000,0.058000,626.250000,9.152895,6.508252,04:30
251,6.283116,6.518614,0.733000,0.056000,616.500000,9.076380,6.518615,04:28
252,6.470263,6.517827,0.735000,0.051000,637.500000,9.190741,6.517828,04:34
253,6.487975,6.530046,0.735000,0.053000,619.000000,9.101419,6.530045,04:28
254,6.410415,6.606468,0.734000,0.047000,610.500000,9.042064,6.606468,04:29
255,6.474148,6.627516,0.733000,0.046000,618.500000,9.106890,6.627516,04:30
256,6.385499,6.528779,0.740000,0.061000,631.000000,9.173153,6.528779,04:28
257,6.349129,6.545924,0.738000,0.058000,624.000000,9.118070,6.545924,04:26
258,6.331969,6.419640,0.730000,0.051000,635.000000,9.199613,6.419639,04:28
259,6.437460,6.481075,0.750000,0.062000,635.750000,9.202639,6.481075,04:32
260,6.232642,6.502271,0.736000,0.062000,619.250000,9.088582,6.502271,04:35
261,6.368389,6.456891,0.743000,0.054000,612.250000,9.065377,6.456891,04:31
262,6.406503,6.419939,0.736000,0.051000,615.250000,9.075290,6.419939,04:27
263,6.411952,6.514386,0.742000,0.055000,617.250000,9.083595,6.514386,04:27
264,6.355091,6.447725,0.727000,0.058000,643.250000,9.236800,6.447723,04:27
265,6.336054,6.448913,0.743000,0.055000,651.500000,9.279155,6.448913,04:28
266,6.363433,6.655073,0.742000,0.050000,659.250000,9.313201,6.655073,04:24
267,6.385138,6.588985,0.728000,0.054000,657.250000,9.293823,6.588987,04:26
268,6.326993,6.487609,0.721000,0.055000,648.000000,9.248466,6.487609,04:26
269,6.323775,6.489954,0.721000,0.056000,628.750000,9.176808,6.489954,04:30
270,6.302547,6.513886,0.717000,0.053000,644.500000,9.243210,6.513886,06:01
271,6.289380,6.428814,0.744000,0.071000,639.250000,9.232323,6.428814,06:51
272,6.324324,6.501326,0.732000,0.062000,640.250000,9.215816,6.501326,06:58
273,6.399266,6.495142,0.728000,0.060000,641.250000,9.233022,6.495141,06:51
274,6.466917,6.483211,0.722000,0.065000,626.750000,9.163387,6.483211,06:42
275,6.301772,6.447078,0.733000,0.056000,658.000000,9.294338,6.447078,07:04
276,6.308190,6.492079,0.745000,0.046000,633.750000,9.169952,6.492079,07:16
277,6.435822,6.405046,0.727000,0.064000,632.500000,9.165770,6.405047,07:13
278,6.259578,6.466491,0.726000,0.060000,625.250000,9.131072,6.466491,07:08
279,6.338220,6.531877,0.735000,0.047000,631.750000,9.178440,6.531876,07:12
280,6.378151,6.403874,0.733000,0.061000,632.000000,9.180381,6.403874,07:00
281,6.349196,6.475118,0.730000,0.060000,640.750000,9.230954,6.475119,06:59
282,6.285960,6.340221,0.725000,0.067000,642.750000,9.235042,6.340221,07:14
283,6.293866,6.376560,0.733000,0.070000,631.000000,9.168139,6.376560,07:11
284,6.308304,6.516229,0.729000,0.056000,646.750000,9.243457,6.516229,07:19
285,6.333393,6.447729,0.739000,0.068000,626.250000,9.143464,6.447730,06:57
286,6.209423,6.390902,0.740000,0.069000,637.000000,9.192265,6.390902,06:59
287,6.245605,6.426715,0.745000,0.066000,630.000000,9.154215,6.426715,07:08
288,6.267261,6.459489,0.733000,0.060000,631.500000,9.163254,6.459489,06:59
289,6.298836,6.464324,0.735000,0.054000,663.000000,9.326813,6.464324,07:06
290,6.222664,6.336689,0.753000,0.096000,627.500000,9.150137,6.336688,06:44
291,6.283417,6.394820,0.745000,0.061000,650.250000,9.276576,6.394821,06:29
292,6.161638,6.416491,0.731000,0.076000,635.000000,9.178811,6.416492,06:46
293,6.257111,6.377792,0.738000,0.064000,643.000000,9.227160,6.377793,06:39
294,6.321493,6.440473,0.732000,0.061000,630.750000,9.163485,6.440474,06:23
295,6.319597,6.399084,0.723000,0.060000,640.750000,9.208759,6.399084,06:53
296,6.274730,6.367843,0.742000,0.069000,647.750000,9.242050,6.367842,06:33
297,6.205880,6.314132,0.743000,0.073000,646.250000,9.232908,6.314133,06:50
298,6.357572,6.316696,0.751000,0.066000,617.750000,9.071178,6.316697,06:44
299,6.218236,6.310178,0.728000,0.069000,635.250000,9.185872,6.310177,06:53
300,6.244727,6.458311,0.730000,0.066000,589.250000,8.856090,6.458310,07:02
301,6.327160,6.355496,0.741000,0.056000,585.000000,8.901147,6.355496,07:08
302,6.168050,6.338847,0.728000,0.082000,608.500000,9.024155,6.338846,07:25
303,6.304664,6.426229,0.727000,0.059000,618.250000,9.102164,6.426230,07:08
304,6.164708,6.391346,0.738000,0.066000,618.000000,9.079556,6.391347,07:06
305,6.260438,6.362335,0.733000,0.075000,634.750000,9.165130,6.362336,07:04
306,6.223140,6.377047,0.734000,0.071000,634.250000,9.176828,6.377047,07:00
307,6.229580,6.448034,0.739000,0.060000,645.000000,9.232326,6.448034,07:08
308,6.210485,6.248555,0.733000,0.082000,630.500000,9.141932,6.248555,07:03
309,6.205736,6.356929,0.738000,0.063000,631.500000,9.154589,6.356930,07:13
310,6.328830,6.346061,0.738000,0.068000,646.500000,9.255866,6.346060,07:24
311,6.263797,6.368032,0.723000,0.071000,624.750000,9.126342,6.368032,07:06
312,6.270418,6.369361,0.746000,0.065000,638.000000,9.215200,6.369362,06:35
313,6.204104,6.298563,0.751000,0.074000,620.750000,9.117251,6.298563,06:41
314,6.226763,6.344175,0.735000,0.066000,632.250000,9.174502,6.344175,06:43
315,6.166667,6.282662,0.745000,0.074000,655.750000,9.303191,6.282663,06:38
316,6.243950,6.419358,0.719000,0.066000,637.500000,9.203539,6.419358,06:35
317,6.303648,6.360350,0.725000,0.087000,650.000000,9.271481,6.360349,06:36
318,6.117486,6.331721,0.736000,0.072000,658.250000,9.315994,6.331723,06:35
