epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
77,4.556926,5.008076,0.923000,0.394000,224.500000,6.086051,5.008076,05:52
78,4.368464,4.992293,0.919000,0.409000,246.250000,6.390767,4.992294,05:51
79,4.466784,4.994373,0.918000,0.405000,196.500000,5.795859,4.994373,05:51
80,4.492488,4.963810,0.921000,0.398000,240.000000,6.369824,4.963810,06:06
81,4.432920,4.977071,0.924000,0.408000,193.000000,5.791946,4.977071,06:08
82,4.514946,4.956599,0.922000,0.406000,176.250000,5.630522,4.956599,06:07
83,4.298645,4.940202,0.922000,0.404000,180.250000,5.713849,4.940202,05:58
84,4.250777,4.929297,0.925000,0.413000,201.000000,5.951501,4.929297,06:02
85,4.429274,4.942561,0.920000,0.408000,220.000000,6.100788,4.942561,05:31
86,4.449564,4.933805,0.920000,0.411000,249.250000,6.518644,4.933805,05:28
87,4.453315,4.925631,0.927000,0.406000,187.500000,5.808111,4.925631,05:42
88,4.341651,4.919455,0.917000,0.416000,249.500000,6.382447,4.919455,05:30
89,4.454201,4.905716,0.925000,0.415000,237.000000,6.320510,4.905716,05:28
90,4.199679,4.901330,0.924000,0.422000,167.750000,5.500981,4.901330,05:41
91,4.362463,4.888302,0.921000,0.419000,201.250000,5.681882,4.888302,05:27
92,4.347175,4.874821,0.919000,0.421000,266.500000,6.591712,4.874822,05:43
93,4.022289,4.871445,0.920000,0.425000,230.500000,6.080710,4.871444,05:26
94,4.348806,4.887163,0.921000,0.426000,178.250000,5.586509,4.887163,05:41
95,4.178102,4.875103,0.918000,0.421000,168.000000,5.380394,4.875103,05:28
96,4.150360,4.868044,0.917000,0.417000,160.250000,5.381105,4.868045,05:28
97,4.286340,4.852603,0.916000,0.425000,152.500000,5.328801,4.852604,05:42
98,4.092972,4.853399,0.918000,0.428000,204.250000,5.938794,4.853399,05:29
99,4.156663,4.835577,0.918000,0.429000,182.000000,5.676056,4.835576,05:29
