epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
0,9.496240,11.835970,0.376000,0.000000,777.000000,9.600423,11.835969,05:05
1,9.122077,10.843601,0.532000,0.000000,632.000000,9.058034,10.843604,04:55
2,8.806260,10.437041,0.593000,0.000000,507.500000,8.571520,10.437044,04:55
3,8.755510,10.352210,0.602000,0.000000,448.500000,8.146796,10.352212,04:54
4,8.590442,10.275429,0.609000,0.000000,443.500000,8.173079,10.275430,04:51
5,8.587715,10.148900,0.619000,0.000000,442.000000,8.132574,10.148903,04:49
6,8.608553,10.112761,0.621000,0.000000,423.750000,8.060702,10.112761,04:49
7,8.450959,10.007241,0.621000,0.000000,443.500000,8.159952,10.007241,04:50
8,8.116817,9.318734,0.738000,0.000000,441.500000,8.133909,9.318733,04:51
9,8.066928,9.242724,0.751000,0.000000,348.500000,7.291881,9.242724,04:52
10,8.006231,9.120373,0.761000,0.000000,342.750000,7.318621,9.120374,04:51
11,7.987013,9.043341,0.773000,0.000000,375.500000,7.430208,9.043341,04:52
12,7.861770,8.981263,0.781000,0.000000,403.250000,7.533885,8.981261,04:50
13,7.876616,8.979922,0.771000,0.000000,491.000000,8.087819,8.979921,04:52
14,7.857556,8.888465,0.793000,0.000000,536.750000,8.413301,8.888465,04:51
15,7.829210,8.864241,0.795000,0.000000,600.000000,8.931438,8.864241,04:51
16,7.809782,8.818488,0.785000,0.000000,688.750000,9.421136,8.818486,04:50
17,7.798791,8.831486,0.786000,0.000000,641.500000,9.267223,8.831484,04:51
18,7.771341,8.835257,0.780000,0.000000,640.000000,9.274887,8.835258,04:50
19,7.757310,8.790119,0.780000,0.001000,654.250000,9.303499,8.790119,04:49
20,7.697585,8.793170,0.779000,0.001000,609.500000,9.085288,8.793170,04:54
21,7.689658,8.724717,0.783000,0.001000,613.250000,9.108433,8.724717,04:50
22,7.699512,8.710011,0.783000,0.000000,614.000000,9.124763,8.710011,04:50
23,7.592370,8.706429,0.793000,0.002000,562.250000,8.849386,8.706429,04:52
24,7.642065,8.684527,0.791000,0.001000,599.500000,9.042047,8.684526,04:50
25,7.635911,8.654134,0.796000,0.002000,574.750000,8.878439,8.654133,04:51
26,7.609220,8.623378,0.798000,0.001000,572.500000,8.908720,8.623378,04:51
27,7.615803,8.610957,0.798000,0.002000,555.500000,8.753923,8.610960,04:49
28,7.549969,8.622824,0.790000,0.002000,514.500000,8.487173,8.622825,04:53
29,7.634722,8.609265,0.789000,0.002000,596.500000,9.070055,8.609265,04:51
30,7.523613,8.607130,0.778000,0.001000,590.250000,9.025671,8.607130,04:52
31,7.521358,8.634822,0.783000,0.002000,588.750000,8.978781,8.634822,04:57
