epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
77,7.555482,7.678859,0.740000,0.001000,602.250000,9.011138,7.678859,07:16
78,7.355955,7.607006,0.734000,0.003000,604.250000,9.005510,7.607005,07:09
79,7.460259,7.607624,0.729000,0.002000,617.500000,9.102007,7.607625,07:06
80,7.476411,7.657238,0.743000,0.005000,644.000000,9.203547,7.657239,07:01
81,7.532754,7.568084,0.729000,0.008000,639.750000,9.165682,7.568084,06:52
82,7.472495,7.567612,0.735000,0.006000,586.750000,8.831485,7.567611,07:10
83,7.521227,7.581815,0.741000,0.003000,603.500000,9.006685,7.581814,07:03
84,7.410795,7.567768,0.732000,0.003000,620.750000,9.075930,7.567767,07:04
85,7.429444,7.541913,0.729000,0.006000,609.250000,9.026152,7.541914,07:00
86,7.539427,7.557571,0.736000,0.002000,643.750000,9.169698,7.557571,07:03
87,7.396616,7.580093,0.749000,0.007000,633.000000,9.094818,7.580093,07:04
88,7.427551,7.467141,0.747000,0.010000,638.500000,9.096257,7.467143,07:05
89,7.434274,7.527998,0.734000,0.006000,656.250000,9.225653,7.527999,07:02
90,7.372264,7.394750,0.741000,0.004000,665.500000,9.273300,7.394751,06:50
91,7.390684,7.506682,0.750000,0.013000,680.000000,9.344332,7.506681,06:47
92,7.364836,7.497530,0.746000,0.005000,671.750000,9.313672,7.497531,06:56
93,7.349185,7.538139,0.754000,0.007000,651.750000,9.199892,7.538139,07:05
94,7.403722,7.479445,0.747000,0.006000,653.000000,9.224150,7.479445,07:13
95,7.330324,7.464398,0.729000,0.013000,665.500000,9.274839,7.464399,07:19
96,7.391763,7.459650,0.731000,0.004000,656.250000,9.212396,7.459650,07:10
97,7.382692,7.478859,0.742000,0.005000,658.500000,9.234676,7.478859,07:19
98,7.299695,7.451338,0.747000,0.005000,662.500000,9.267700,7.451337,07:19
99,7.409272,7.508984,0.746000,0.006000,652.750000,9.238205,7.508985,07:18
100,7.337030,7.461083,0.740000,0.006000,656.500000,9.223457,7.461082,07:08
101,7.334281,7.446273,0.739000,0.009000,624.250000,9.052822,7.446273,07:14
102,7.234773,7.440451,0.742000,0.007000,631.500000,9.103877,7.440451,07:13
103,7.294634,7.482840,0.732000,0.007000,645.000000,9.182003,7.482840,07:06
104,7.333789,7.474259,0.742000,0.008000,634.250000,9.129947,7.474259,07:01
105,7.381320,7.452817,0.726000,0.008000,617.250000,9.052206,7.452816,07:11
106,7.225612,7.417953,0.741000,0.006000,651.000000,9.207685,7.417955,07:02
107,7.287755,7.331808,0.742000,0.010000,620.750000,9.067759,7.331809,06:46
108,7.299846,7.426647,0.736000,0.008000,664.250000,9.277802,7.426647,06:40
109,7.336240,7.379656,0.743000,0.007000,652.250000,9.205218,7.379656,06:40
110,7.360155,7.415454,0.726000,0.005000,629.750000,9.107752,7.415454,06:39
111,7.252817,7.491848,0.750000,0.004000,660.000000,9.238519,7.491849,06:49
112,7.277078,7.307971,0.741000,0.010000,648.250000,9.183018,7.307971,06:47
113,7.264450,7.378366,0.749000,0.008000,638.750000,9.138396,7.378366,06:47
114,7.214828,7.351173,0.742000,0.005000,644.250000,9.171297,7.351173,06:58
115,7.238506,7.368484,0.736000,0.009000,632.500000,9.116255,7.368485,07:03
116,7.174479,7.335043,0.746000,0.013000,648.250000,9.193279,7.335043,07:08
117,7.334166,7.362591,0.742000,0.007000,648.000000,9.194843,7.362592,06:59
118,7.219015,7.386894,0.743000,0.012000,643.250000,9.183724,7.386893,06:59
119,7.253115,7.391797,0.740000,0.012000,647.500000,9.190803,7.391797,06:48
120,7.310139,7.297812,0.744000,0.013000,606.000000,8.957273,7.297813,06:38
121,7.240551,7.348988,0.743000,0.016000,624.750000,9.073730,7.348987,06:35
122,7.195228,7.342467,0.738000,0.013000,655.500000,9.225802,7.342467,07:06
123,7.246543,7.322904,0.719000,0.010000,648.250000,9.206194,7.322906,07:14
124,7.162979,7.299140,0.739000,0.012000,653.500000,9.199697,7.299141,06:42
125,7.168396,7.280070,0.736000,0.011000,646.750000,9.156145,7.280069,06:41
126,7.151622,7.331219,0.731000,0.007000,629.000000,9.111381,7.331219,06:02
127,7.238260,7.327706,0.744000,0.014000,641.500000,9.147031,7.327706,05:54
128,7.170450,7.379159,0.736000,0.006000,657.250000,9.227427,7.379158,05:52
129,7.198945,7.290409,0.728000,0.015000,631.750000,9.093422,7.290410,06:10
130,7.237357,7.298762,0.745000,0.013000,624.500000,9.048630,7.298762,06:03
131,7.180016,7.302074,0.732000,0.007000,606.500000,8.985914,7.302076,06:10
132,7.175039,7.321757,0.749000,0.015000,636.500000,9.114774,7.321757,06:01
133,7.165208,7.281110,0.729000,0.008000,637.000000,9.126519,7.281109,06:00
134,7.157814,7.264612,0.735000,0.012000,621.250000,9.018841,7.264612,05:54
135,7.203564,7.169679,0.727000,0.015000,622.000000,9.082375,7.169678,05:56
136,7.137175,7.251950,0.740000,0.011000,610.250000,8.998056,7.251951,06:06
137,7.137882,7.249969,0.745000,0.018000,625.000000,9.100383,7.249969,05:43
138,7.158942,7.270107,0.754000,0.007000,617.750000,9.058360,7.270108,05:24
139,7.099613,7.290433,0.728000,0.013000,658.250000,9.236977,7.290432,05:26
140,7.094787,7.248247,0.729000,0.018000,608.500000,8.974012,7.248246,05:17
141,7.106667,7.281086,0.748000,0.016000,639.250000,9.166499,7.281087,05:23
142,7.113741,7.254459,0.737000,0.023000,650.500000,9.214031,7.254459,05:27
143,7.218174,7.243764,0.739000,0.011000,646.000000,9.181273,7.243764,05:27
144,7.157807,7.237738,0.725000,0.015000,630.250000,9.123421,7.237740,06:02
145,7.107231,7.249387,0.732000,0.018000,633.500000,9.131342,7.249387,05:25
146,7.080176,7.257479,0.745000,0.016000,619.250000,9.056745,7.257479,05:23
147,7.099889,7.232118,0.747000,0.014000,625.750000,9.103256,7.232119,05:56
148,7.098582,7.233228,0.747000,0.016000,642.000000,9.158355,7.233228,05:41
149,7.069291,7.211975,0.754000,0.019000,643.750000,9.165952,7.211975,05:23
150,7.204901,7.248218,0.751000,0.011000,626.750000,9.079030,7.248217,05:29
151,7.108449,7.237451,0.729000,0.014000,630.250000,9.082530,7.237452,05:28
152,7.183701,7.195721,0.744000,0.017000,637.500000,9.129606,7.195721,05:23
153,7.065678,7.143543,0.755000,0.021000,638.000000,9.139195,7.143544,05:18
154,7.105824,7.160375,0.732000,0.018000,633.750000,9.137543,7.160376,05:29
155,7.059368,7.127756,0.748000,0.024000,619.250000,9.022238,7.127756,05:32
156,7.110894,7.191455,0.736000,0.017000,605.500000,8.919994,7.191455,05:33
157,7.033668,7.215777,0.732000,0.017000,617.750000,9.048291,7.215776,05:21
158,7.065605,7.107644,0.736000,0.019000,609.750000,8.949722,7.107644,05:33
159,7.085161,7.209537,0.739000,0.008000,617.000000,9.008766,7.209538,05:29
160,7.046894,7.156056,0.730000,0.023000,598.750000,8.887807,7.156056,05:26
161,6.979995,7.174182,0.741000,0.018000,609.000000,8.942780,7.174181,05:26
162,7.053657,7.150815,0.745000,0.018000,621.250000,9.070880,7.150815,05:21
163,7.064631,7.086074,0.743000,0.023000,634.000000,9.109897,7.086075,05:19
