epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
77,7.637577,8.564932,0.776000,0.142000,448.000000,7.957437,8.564933,06:34
78,7.934996,8.534332,0.771000,0.143000,436.500000,7.880751,8.534332,06:37
79,7.960910,8.535917,0.776000,0.135000,442.000000,7.915352,8.535916,06:39
80,7.778990,8.510448,0.777000,0.143000,424.000000,7.769384,8.510447,06:36
81,7.864925,8.497160,0.780000,0.143000,426.250000,7.771278,8.497160,06:36
82,7.711291,8.493293,0.778000,0.145000,424.250000,7.734283,8.493294,06:38
83,7.721927,8.478790,0.777000,0.141000,436.250000,7.871071,8.478790,06:38
84,7.820767,8.459292,0.779000,0.145000,437.750000,7.879328,8.459291,06:36
85,7.905116,8.440431,0.779000,0.148000,435.750000,7.830947,8.440431,06:36
86,7.777329,8.410808,0.781000,0.153000,408.750000,7.629054,8.410808,06:37
87,7.703485,8.423068,0.780000,0.148000,440.500000,7.892932,8.423069,07:30
88,7.749383,8.418807,0.778000,0.150000,425.750000,7.812342,8.418807,07:42
89,7.825691,8.424953,0.783000,0.146000,420.750000,7.718648,8.424953,07:22
90,7.588456,8.368940,0.774000,0.145000,424.500000,7.722767,8.368941,07:04
91,7.723842,8.361720,0.785000,0.149000,432.500000,7.809567,8.361721,07:12
92,7.800769,8.360596,0.781000,0.151000,436.000000,7.870781,8.360598,07:13
93,7.822753,8.349799,0.780000,0.157000,425.000000,7.736076,8.349798,07:15
94,7.725685,8.330435,0.781000,0.149000,434.750000,7.771745,8.330434,06:56
95,7.478866,8.328539,0.776000,0.153000,438.500000,7.855308,8.328539,06:58
96,7.619752,8.310215,0.783000,0.152000,436.250000,7.806700,8.310215,07:15
97,7.730648,8.303532,0.778000,0.149000,427.250000,7.708726,8.303533,07:18
98,7.752095,8.298350,0.781000,0.153000,444.250000,7.908980,8.298351,07:32
99,7.771611,8.286312,0.781000,0.156000,439.500000,7.863379,8.286312,07:14
