epoch,train_loss,valid_loss,validation,div_metric,fool_loss,div_loss,time
0,1.063824,1.179253,0.768000,296.000000,0.565861,0.613392,05:42
1,1.071156,1.100899,0.780000,277.250000,0.507685,0.593214,05:42
2,0.924973,1.126215,0.814000,253.250000,0.511752,0.614463,05:42
3,0.884315,1.011220,0.820000,232.750000,0.503566,0.507654,05:41
4,0.863588,0.944197,0.826000,221.500000,0.459233,0.484964,05:42
5,0.916267,1.044571,0.801000,200.000000,0.522142,0.522430,05:42
6,0.894256,0.925681,0.839000,237.500000,0.441356,0.484324,05:42
