epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
153,2.893075,3.225942,0.754000,0.540000,511.250000,7.896085,3.225942,06:36
154,2.979929,3.180910,0.752000,0.526000,536.750000,8.074684,3.180910,06:40
155,2.912668,3.137906,0.760000,0.549000,533.500000,8.010656,3.137906,06:30
156,2.845348,3.181665,0.755000,0.535000,560.750000,8.201937,3.181665,06:33
157,2.835205,3.172124,0.759000,0.545000,574.750000,8.284008,3.172124,06:32
158,2.781361,3.207673,0.745000,0.532000,545.500000,8.090307,3.207673,06:30
159,2.839679,3.206109,0.749000,0.534000,526.750000,7.964663,3.206110,06:34
160,2.878113,3.110707,0.752000,0.539000,542.000000,8.070807,3.110706,06:31
161,3.048666,3.216237,0.764000,0.530000,530.500000,8.003363,3.216237,06:42
162,2.877666,3.271843,0.735000,0.527000,516.750000,7.797584,3.271843,06:32
163,2.782120,3.122734,0.759000,0.529000,540.750000,7.963701,3.122734,06:39
164,2.840529,3.205187,0.741000,0.543000,512.750000,7.906914,3.205186,06:34
165,2.907837,3.217613,0.755000,0.531000,540.250000,8.075951,3.217613,06:35
166,2.788478,3.246834,0.749000,0.526000,572.000000,8.056746,3.246835,06:27
167,2.917799,3.220932,0.749000,0.531000,530.500000,7.967813,3.220933,06:44
168,2.901695,3.190083,0.751000,0.538000,546.000000,8.106994,3.190084,06:42
169,3.060876,3.266494,0.747000,0.527000,522.500000,7.952044,3.266494,06:48
170,2.877402,3.200881,0.748000,0.531000,520.250000,8.039659,3.200881,06:55
171,2.997886,3.231050,0.759000,0.520000,541.250000,8.174556,3.231050,06:53
172,2.820630,3.256612,0.754000,0.529000,560.500000,8.236988,3.256612,06:49
173,2.790000,3.190542,0.745000,0.529000,581.000000,8.211960,3.190543,06:43
174,2.849445,3.215853,0.750000,0.538000,551.250000,8.092755,3.215853,06:51
175,2.926581,3.216785,0.756000,0.533000,548.750000,8.052494,3.216785,06:37
176,3.087620,3.153273,0.752000,0.550000,540.000000,8.019381,3.153273,06:20
177,2.967889,3.148417,0.745000,0.542000,539.500000,8.091598,3.148417,06:21
178,2.811631,3.147274,0.749000,0.544000,572.250000,8.341072,3.147274,06:19
179,2.904289,3.129251,0.763000,0.557000,563.750000,8.059053,3.129251,06:30
180,2.900692,3.189312,0.746000,0.527000,569.000000,8.254706,3.189312,06:46
181,2.878636,3.079697,0.756000,0.550000,549.500000,7.981597,3.079697,06:41
182,2.868994,3.130705,0.764000,0.552000,549.750000,8.133592,3.130705,06:30
183,2.834140,3.236531,0.742000,0.540000,528.500000,8.030102,3.236531,06:35
184,2.973341,3.155306,0.749000,0.545000,528.250000,7.825991,3.155306,06:17
185,2.769341,3.161247,0.753000,0.533000,537.000000,7.888350,3.161247,06:19
186,2.813797,3.143985,0.750000,0.537000,543.500000,8.024164,3.143985,06:26
187,2.842404,3.171029,0.757000,0.532000,536.250000,8.243732,3.171029,06:23
188,2.928466,3.187730,0.754000,0.554000,562.250000,8.085867,3.187731,06:25
