epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
0,8.906421,8.745872,0.538000,0.002000,772.750000,9.643593,8.745872,04:47
1,6.132443,6.251448,0.601000,0.065000,525.000000,8.654479,6.251448,04:41
2,5.337784,5.390959,0.641000,0.152000,521.000000,8.273472,5.390959,04:41
3,4.919941,5.092492,0.653000,0.183000,483.000000,7.750771,5.092492,04:47
4,4.571475,4.821678,0.652000,0.239000,481.750000,7.703438,4.821679,04:42
5,4.251044,4.622959,0.681000,0.294000,458.750000,7.491186,4.622960,04:42
6,4.307743,4.540612,0.686000,0.325000,480.500000,7.770072,4.540613,04:37
7,3.987186,4.241137,0.683000,0.369000,451.500000,7.538191,4.241136,04:37
8,3.846463,4.338840,0.688000,0.353000,449.750000,7.437924,4.338840,04:32
9,3.930031,4.070226,0.711000,0.387000,449.500000,7.484904,4.070226,04:32
10,3.746429,4.038332,0.701000,0.422000,446.750000,7.368830,4.038332,04:36
11,3.762702,4.045310,0.701000,0.387000,438.250000,7.348836,4.045311,04:29
12,3.875852,3.942188,0.692000,0.416000,448.250000,7.550340,3.942188,04:33
13,3.641253,4.011662,0.712000,0.415000,450.500000,7.524282,4.011662,04:31
14,3.640676,3.898994,0.712000,0.423000,460.000000,7.492346,3.898994,04:28
15,3.679499,3.909725,0.705000,0.439000,439.250000,7.432400,3.909726,04:29
16,3.442001,3.841040,0.713000,0.439000,455.250000,7.566827,3.841041,04:29
17,3.552171,3.840133,0.729000,0.445000,442.250000,7.311275,3.840133,04:27
18,3.472502,3.809215,0.712000,0.450000,464.250000,7.562653,3.809216,04:27
19,3.566122,3.750113,0.724000,0.470000,451.500000,7.476989,3.750113,04:28
20,3.522428,3.791083,0.719000,0.449000,452.250000,7.542670,3.791083,04:27
21,3.428044,3.813618,0.710000,0.450000,477.500000,7.763035,3.813618,04:28
22,3.297596,3.703389,0.720000,0.471000,454.500000,7.490303,3.703389,04:29
23,3.548282,3.723178,0.722000,0.456000,465.000000,7.490425,3.723178,04:27
24,3.423095,3.690361,0.727000,0.476000,466.750000,7.624461,3.690362,04:29
25,3.417341,3.638945,0.727000,0.472000,460.000000,7.661863,3.638945,04:26
26,3.479394,3.680962,0.725000,0.468000,465.500000,7.590349,3.680962,04:26
27,3.347919,3.741513,0.710000,0.473000,474.500000,7.620355,3.741513,04:28
28,3.423841,3.707207,0.722000,0.462000,471.000000,7.688288,3.707207,04:26
29,3.523263,3.728015,0.726000,0.457000,462.000000,7.600422,3.728015,04:42
30,3.384606,3.634389,0.740000,0.474000,502.250000,7.790107,3.634389,04:27
31,3.395224,3.635116,0.733000,0.480000,478.500000,7.753272,3.635117,04:28
32,3.273690,3.608687,0.746000,0.491000,495.500000,7.939805,3.608687,04:27
33,3.339014,3.585356,0.721000,0.486000,494.000000,7.883691,3.585356,04:29
34,3.419984,3.619062,0.724000,0.487000,482.250000,7.636739,3.619062,04:29
35,3.482001,3.509357,0.739000,0.492000,500.500000,7.930832,3.509357,04:25
36,3.155687,3.556835,0.719000,0.475000,491.000000,7.772084,3.556835,04:27
37,3.269977,3.602700,0.712000,0.472000,474.000000,7.609147,3.602700,04:28
38,3.165489,3.573778,0.729000,0.490000,510.500000,7.949255,3.573779,04:28
39,3.205990,3.540347,0.722000,0.493000,492.750000,7.696162,3.540347,04:28
40,3.306106,3.585357,0.729000,0.492000,496.500000,7.865614,3.585358,04:30
41,3.397524,3.566294,0.726000,0.485000,511.500000,7.932118,3.566294,04:34
42,3.342193,3.602248,0.718000,0.494000,502.250000,7.875180,3.602248,04:32
43,3.195039,3.510860,0.731000,0.504000,488.000000,7.712486,3.510860,04:34
44,3.172804,3.499525,0.731000,0.503000,485.250000,7.712063,3.499525,04:37
45,3.178870,3.455477,0.734000,0.498000,513.000000,7.970469,3.455476,04:39
46,3.275604,3.544626,0.745000,0.479000,491.000000,7.726478,3.544626,04:47
47,3.116843,3.442005,0.733000,0.518000,490.000000,7.757881,3.442004,04:38
48,3.304099,3.435565,0.741000,0.508000,498.500000,7.751283,3.435565,04:33
49,3.107013,3.445606,0.734000,0.495000,528.500000,8.124235,3.445606,04:24
50,3.232572,3.416244,0.738000,0.516000,515.750000,7.874347,3.416244,04:27
51,3.181509,3.413308,0.741000,0.505000,527.250000,8.034817,3.413308,04:48
52,3.197223,3.467585,0.742000,0.508000,511.250000,7.762947,3.467585,04:33
53,3.279201,3.438880,0.739000,0.498000,498.500000,7.896221,3.438880,04:33
54,3.239355,3.409412,0.729000,0.506000,521.250000,7.966523,3.409411,04:35
55,3.306968,3.452864,0.731000,0.495000,519.000000,7.992649,3.452864,04:25
56,3.239560,3.472365,0.729000,0.505000,500.750000,7.931010,3.472365,04:29
57,3.132043,3.468099,0.719000,0.506000,533.250000,8.106489,3.468099,04:40
58,2.965107,3.400801,0.730000,0.517000,555.750000,8.178685,3.400801,04:35
59,3.239717,3.421492,0.735000,0.505000,540.500000,8.278382,3.421492,04:33
60,3.163283,3.408471,0.720000,0.503000,525.000000,8.045123,3.408471,04:37
61,3.212988,3.472371,0.719000,0.493000,508.000000,7.883956,3.472370,04:34
62,3.125337,3.444441,0.730000,0.516000,544.750000,8.087723,3.444441,04:34
63,3.164581,3.445969,0.739000,0.513000,512.750000,7.736780,3.445969,04:36
64,3.199722,3.374289,0.749000,0.516000,536.750000,7.948635,3.374289,04:35
