epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.386714,2.459797,0.443000,1.459841,0.999956,03:31
1,2.265460,2.380450,0.455000,1.380493,0.999957,03:32
2,2.308145,2.355690,0.462000,1.355793,0.999897,03:31
3,2.218159,2.301191,0.473000,1.301608,0.999583,03:34
4,2.116922,2.209687,0.483000,1.212609,0.997077,03:31
5,2.106550,2.190278,0.488000,1.193267,0.997010,03:31
