epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.414896,2.474708,0.440000,1.474767,0.999941,03:31
1,2.223028,2.255309,0.488000,1.255408,0.999901,03:33
2,2.137478,2.228918,0.502000,1.229015,0.999902,03:32
3,2.129506,2.211953,0.503000,1.212004,0.999949,03:32
4,2.138905,2.207067,0.503000,1.207107,0.999960,03:32
5,2.128666,2.206934,0.498000,1.206940,0.999994,03:32
