epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.528690,2.610624,0.401000,1.610686,0.999938,03:30
1,2.455815,2.488883,0.436000,1.488904,0.999980,03:32
2,2.335825,2.439420,0.444000,1.439429,0.999992,03:30
3,2.366819,2.433422,0.447000,1.433423,0.999999,03:32
4,2.414477,2.427197,0.452000,1.427202,0.999994,03:42
5,2.287740,2.390958,0.461000,1.390959,0.999998,03:32
