epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.306503,2.356936,0.453000,1.356966,0.999970,03:33
1,2.171752,2.254735,0.477000,1.254881,0.999855,03:33
2,2.095101,2.196125,0.500000,1.196966,0.999159,03:32
3,2.057939,2.120235,0.511000,1.120715,0.999520,03:31
4,2.139840,2.093457,0.514000,1.093937,0.999519,03:32
5,2.023111,2.065287,0.516000,1.065882,0.999405,03:32
