epoch,train_loss,valid_loss,validation,fool_loss,div_loss_0,time
0,2.204882,2.180665,0.492000,1.180844,0.999821,03:33
1,2.040386,2.092974,0.513000,1.093216,0.999757,03:32
2,1.988406,2.031217,0.528000,1.031758,0.999458,03:32
3,1.971568,1.974367,0.557000,0.974676,0.999691,03:32
4,1.948234,1.946824,0.562000,0.947267,0.999557,03:34
5,1.841483,1.884379,0.566000,0.925022,0.959356,03:32
