epoch,train_loss,valid_loss,validation,fool_loss,time
0,10.652615,10.589705,0.607000,10.589706,03:35
1,10.009716,10.349714,0.650000,10.349716,03:35
2,9.862011,10.050188,0.664000,10.050188,03:34
3,9.828906,9.989517,0.665000,9.989520,03:34
4,9.706234,9.937284,0.671000,9.937284,03:36
5,9.561020,9.802463,0.672000,9.802463,03:35
