epoch,train_loss,valid_loss,validation,fool_loss,time
0,10.507724,10.752232,0.641000,10.752233,03:33
1,10.176100,10.426140,0.663000,10.426139,03:36
2,10.093728,10.291064,0.663000,10.291063,03:36
3,10.040031,10.199869,0.674000,10.199868,03:50
4,9.819041,10.106136,0.677000,10.106136,03:47
5,9.671127,9.885159,0.677000,9.885159,03:48
