epoch,train_loss,valid_loss,validation,div_metric,fool_loss,div_loss,time
0,0.898576,0.970696,0.696000,774.500000,0.370962,0.599735,04:35
1,0.753858,0.870318,0.767000,433.000000,0.302920,0.567398,04:39
2,0.730917,0.824375,0.783000,348.250000,0.285065,0.539310,04:36
