epoch,train_loss,valid_loss,validation,div_metric,fool_loss,div_loss,time
0,1.624619,1.664869,0.480000,774.500000,0.664878,0.999992,04:41
1,1.609555,1.671280,0.476000,547.250000,0.676595,0.994685,04:41
2,1.539373,1.583866,0.493000,553.000000,0.662136,0.921731,04:38
