epoch,train_loss,valid_loss,validation,fool_loss,time
0,11.172297,11.260968,0.595000,11.260967,03:33
1,10.557683,10.790855,0.637000,10.790857,03:34
2,10.255194,10.388114,0.673000,10.388114,03:33
3,10.002081,10.163577,0.701000,10.163579,03:34
4,9.781680,10.133568,0.700000,10.133569,03:33
5,9.829958,10.062037,0.709000,10.062035,03:33
